1891926	1
1892254	2
1892770	2
1892852	2
1892855	1
1892856	1
189513	1
1895690	1
1895742	2
1895743	1
1895795	1
1895825	1
1895835	1
1895847	2
1895854	1
1895928	3
1896974	1
1897614	3
1897633	1
189774	6
189778	2
1898103	2
1898104	44
1898111	4
1898112	14
1898203	2
1898204	2
1898206	1
1898207	9
1898209	1
1898956	1
1899321	1
1899355	2
190195	1
1902406	1
1902408	2
1902579	1
1902781	1
1903157	1
1903181	2
1903189	3
1903409	1
1903704	1
1903720	1
1904254	2
1904413	1
1904441	15
1904616	2
1904961	2
1904967	1
1905676	3
1906665	16
1906666	31
1906667	9
1907725	1
1908	1
1908224	4
190892	1
190893	1
1909292	1
1909293	3
1909294	13
1909295	12
191	4
1911	2
1911175	1
1911520	2
1911570	1
1912094	1
1912795	1
1912891	2
1913578	2
1913637	1
191373	1
1913961	1
1913988	33
1913989	109
191411	2
191412	2
1914233	2
1914305	1
1914406	1
1914756	1
1914993	1
1915057	1
1915410	2
1915509	1
191579	1
1916082	6
1917215	1
1917218	1
1917477	1
191768	4
1917865	2
1917967	2
1918495	1
1919085	1
1919091	1
1919096	1
1919112	1
1919113	1
1919134	1
1919165	1
1919227	2
1919231	2
1919232	3
1919254	1
192	1
1920173	3
1920175	2
1920299	1
1920516	6
1920650	1
1920749	1
1921086	1
1921578	2
1923	1
1924940	1
1925024	2
1926292	1
1926599	1
1926606	1
1926873	3
1927	1
1927715	1
192812	1
1929105	1
192944	1
1930	5
1930273	2
1930275	1
1930536	2
1930617	2
1930788	1
1930953	1
1931	6
1931228	1
1931232	1
1931238	1
1932	1
1932666	1
1932692	2
1932716	3
1932789	6
1933778	1
1933926	1
1934251	2
1934255	1
1934393	1
1934400	1
1934947	1
1935119	2
1935183	35
1935424	1
1936	4
1936156	3
1936171	2
1936292	1
1936988	1
1937960	1
1937972	1
1938619	1
1938798	2
1938811	1
1938861	1
1938954	1
194	2
1940289	3
1940611	1
1940652	2
1942	1
1943584	1
1944	1
1945512	2
1945577	1
1945595	3
1946568	1
1946810	1
194690	1
194707	1
1948890	2
194924	7
195250	1
1954207	1
1954381	1
1955248	2
1956161	2
1957017	1
195773	1
1960155	2
1961	2
196109	1
196136	1
1961369	4
196159	10
1961848	2
1962180	2
1962667	1
1962908	4
196367	1
1963835	1
1963862	1
1964449	2
196490	1
1965305	1
1965321	1
1965322	3
1965333	1
1967498	8
196795	1
196814	1
196818	2
196821	3
196858	1
196869	1
1968823	2
1968842	1
1968843	1
1969	1
1969735	1
1969739	1
1970082	1
1970199	1
1970234	1
1970317	1
1970323	1
1970324	1
1970329	1
1970455	1
1970487	1
1970503	1
1970542	1
